t_s,phase,frame_number,interval_ms
236.510,measure,11809,21.172
236.532,measure,11810,21.101
236.550,measure,11811,18.955
236.570,measure,11812,19.749
236.591,measure,11813,21.020
236.609,measure,11814,18.207
236.630,measure,11815,20.718
236.651,measure,11816,21.238
236.670,measure,11817,18.762
236.689,measure,11818,18.840
236.712,measure,11819,22.710
236.731,measure,11820,18.939
236.754,measure,11821,23.825
236.769,measure,11822,14.374
236.790,measure,11823,21.635
236.812,measure,11824,21.057
236.831,measure,11825,19.094
236.851,measure,11826,19.907
236.872,measure,11827,21.198
236.890,measure,11828,18.062
236.910,measure,11829,19.736
236.931,measure,11830,21.827
236.951,measure,11831,19.200
236.971,measure,11832,20.016
236.989,measure,11833,18.706
237.010,measure,11834,21.115
237.034,measure,11835,24.081
237.049,measure,11836,14.555
237.069,measure,11837,19.733
237.091,measure,11838,22.681
237.110,measure,11839,18.341
237.132,measure,11840,22.208
237.151,measure,11841,19.484
237.170,measure,11842,18.561
237.191,measure,11843,20.721
237.211,measure,11844,20.221
237.231,measure,11845,20.123
237.251,measure,11846,19.805
237.270,measure,11847,19.009
237.292,measure,11848,22.085
237.314,measure,11849,22.127
237.330,measure,11850,15.492
237.350,measure,11851,20.775
237.371,measure,11852,21.016
237.389,measure,11853,18.047
237.411,measure,11854,21.047
237.431,measure,11855,20.277
237.450,measure,11856,18.744
237.471,measure,11857,21.961
237.490,measure,11858,18.980
237.510,measure,11859,19.104
237.531,measure,11860,20.987
237.550,measure,11861,19.283
237.571,measure,11862,20.751
237.594,measure,11863,23.503
237.610,measure,11864,16.111
237.631,measure,11865,21.242
237.651,measure,11866,19.620
237.671,measure,11867,19.455
237.690,measure,11868,19.108
237.711,measure,11869,21.843
237.731,measure,11870,19.061
237.751,measure,11871,20.236
237.770,measure,11872,19.306
237.790,measure,11873,20.052
237.809,measure,11874,19.094
237.829,measure,11875,19.401
237.851,measure,11876,22.277
237.874,measure,11877,23.543
237.890,measure,11878,15.565
237.910,measure,11879,20.109
237.932,measure,11880,21.703
237.951,measure,11881,19.024
237.970,measure,11882,19.224
237.991,measure,11883,20.779
238.010,measure,11884,19.100
238.030,measure,11885,20.442
238.050,measure,11886,19.402
238.070,measure,11887,20.014
238.090,measure,11888,20.007
238.109,measure,11889,19.061
238.130,measure,11890,21.309
238.155,measure,11891,24.764
238.170,measure,11892,14.743
238.190,measure,11893,20.447
238.213,measure,11894,23.006
238.229,measure,11895,15.605
238.249,measure,11896,20.596
238.271,measure,11897,21.807
238.290,measure,11898,18.666
238.309,measure,11899,19.595
238.330,measure,11900,20.612
238.350,measure,11901,20.116
238.370,measure,11902,19.378
238.390,measure,11903,20.017
238.411,measure,11904,21.327
238.434,measure,11905,23.489
238.450,measure,11906,15.331
238.470,measure,11907,19.925
238.492,measure,11908,21.924
238.511,measure,11909,19.262
238.531,measure,11910,20.077
238.552,measure,11911,20.943
238.570,measure,11912,17.761
238.591,measure,11913,20.994
238.611,measure,11914,20.349
238.631,measure,11915,19.667
238.651,measure,11916,20.334
238.669,measure,11917,18.122
238.691,measure,11918,21.974
238.713,measure,11919,22.319
238.731,measure,11920,17.317
238.751,measure,11921,20.280
238.771,measure,11922,20.562
238.790,measure,11923,18.836
238.811,measure,11924,20.190
238.831,measure,11925,20.814
238.850,measure,11926,19.145
238.871,measure,11927,20.085
238.892,measure,11928,21.130
238.909,measure,11929,17.773
238.930,measure,11930,21.006
238.948,measure,11931,17.853
238.971,measure,11932,22.202
238.994,measure,11933,23.253
239.010,measure,11934,16.455
239.030,measure,11935,19.616
239.052,measure,11936,22.132
239.070,measure,11937,17.999
239.091,measure,11938,21.150
239.112,measure,11939,21.169
239.131,measure,11940,18.833
239.151,measure,11941,19.935
239.171,measure,11942,20.149
239.191,measure,11943,19.893
239.211,measure,11944,20.110
239.230,measure,11945,18.646
239.250,measure,11946,20.155
239.273,measure,11947,23.453
239.291,measure,11948,17.101
239.310,measure,11949,18.958
239.331,measure,11950,21.469
239.351,measure,11951,19.661
239.371,measure,11952,19.886
239.391,measure,11953,20.421
239.409,measure,11954,18.491
239.431,measure,11955,21.077
239.453,measure,11956,22.031
239.469,measure,11957,16.884
239.490,measure,11958,20.071
239.510,measure,11959,20.204
239.531,measure,11960,21.095
239.554,measure,11961,23.242
239.569,measure,11962,15.282
239.591,measure,11963,21.585
239.612,measure,11964,21.124
239.631,measure,11965,18.767
239.650,measure,11966,19.294
239.671,measure,11967,20.396
239.690,measure,11968,19.822
239.710,measure,11969,19.976
239.731,measure,11970,21.001
239.749,measure,11971,18.056
239.771,measure,11972,21.616
239.789,measure,11973,18.227
239.810,measure,11974,21.213
239.834,measure,11975,23.996
239.851,measure,11976,16.278
239.870,measure,11977,18.996
239.891,measure,11978,21.493
239.911,measure,11979,19.392
239.930,measure,11980,19.630
239.952,measure,11981,21.555
239.969,measure,11982,17.709
239.991,measure,11983,21.249
240.011,measure,11984,20.151
240.031,measure,11985,20.259
240.051,measure,11986,19.779
240.070,measure,11987,19.098
240.089,measure,11988,19.060
240.113,measure,11989,23.727
240.129,measure,11990,16.351
240.150,measure,11991,20.887
240.171,measure,11992,20.723
240.189,measure,11993,18.433
240.210,measure,11994,20.946
240.230,measure,11995,20.350
240.249,measure,11996,18.663
240.270,measure,11997,21.003
240.291,measure,11998,20.833
240.309,measure,11999,18.171
240.330,measure,12000,20.393
240.351,measure,12001,21.218
240.371,measure,12002,20.027
240.393,measure,12003,22.613
240.410,measure,12004,16.505
240.431,measure,12005,20.930
240.452,measure,12006,20.875
240.470,measure,12007,18.172
240.491,measure,12008,21.040
240.513,measure,12009,21.667
240.531,measure,12010,18.489
240.551,measure,12011,20.123
240.570,measure,12012,19.127
240.590,measure,12013,20.118
240.611,measure,12014,20.278
240.629,measure,12015,18.732
240.651,measure,12016,21.065
240.674,measure,12017,23.250
240.690,measure,12018,16.702
240.711,measure,12019,20.103
240.732,measure,12020,21.007
240.751,measure,12021,19.081
240.770,measure,12022,19.804
240.792,measure,12023,21.067
240.810,measure,12024,18.677
240.829,measure,12025,18.866
240.852,measure,12026,22.504
240.871,measure,12027,19.227
240.892,measure,12028,20.988
240.910,measure,12029,17.824
240.931,measure,12030,21.221
240.953,measure,12031,22.373
240.970,measure,12032,16.505
240.991,measure,12033,21.248
241.012,measure,12034,20.839
241.031,measure,12035,19.035
241.049,measure,12036,18.206
241.071,measure,12037,22.169
241.089,measure,12038,18.089
241.111,measure,12039,21.407
241.137,measure,12040,26.374
241.151,measure,12041,13.958
241.170,measure,12042,18.751
241.190,measure,12043,19.882
241.211,measure,12044,20.930
241.234,measure,12045,23.499
241.249,measure,12046,15.154
241.270,measure,12047,21.210
241.291,measure,12048,20.692
241.310,measure,12049,18.519
241.331,measure,12050,20.909
241.352,measure,12051,21.538
241.370,measure,12052,18.331
241.391,measure,12053,20.294
241.413,measure,12054,21.943
241.431,measure,12055,17.902
241.450,measure,12056,19.884
241.469,measure,12057,18.064
241.491,measure,12058,22.150
241.515,measure,12059,23.806
241.531,measure,12060,16.235
241.551,measure,12061,19.953
241.571,measure,12062,20.518
241.589,measure,12063,18.180
241.610,measure,12064,20.970
241.631,measure,12065,20.221
241.651,measure,12066,20.273
241.671,measure,12067,19.848
241.691,measure,12068,20.072
241.711,measure,12069,20.297
241.730,measure,12070,18.778
241.750,measure,12071,20.262
241.771,measure,12072,20.736
241.794,measure,12073,22.782
241.809,measure,12074,15.339
241.830,measure,12075,20.549
241.852,measure,12076,22.606
241.869,measure,12077,17.265
241.890,measure,12078,20.640
241.912,measure,12079,21.823
241.931,measure,12080,19.106
241.952,measure,12081,21.040
241.971,measure,12082,18.824
241.990,measure,12083,18.843
242.011,measure,12084,20.947
242.030,measure,12085,19.275
242.051,measure,12086,20.867
242.075,measure,12087,23.857
242.090,measure,12088,15.370
242.111,measure,12089,21.026
242.132,measure,12090,21.230
242.151,measure,12091,18.728
242.171,measure,12092,20.422
242.193,measure,12093,21.925
242.211,measure,12094,17.779
242.230,measure,12095,18.965
242.251,measure,12096,20.932
242.271,measure,12097,19.895
242.291,measure,12098,20.326
242.310,measure,12099,18.426
242.331,measure,12100,20.904
242.356,measure,12101,25.069
242.371,measure,12102,15.337
242.391,measure,12103,19.735
242.413,measure,12104,21.867
242.431,measure,12105,18.119
242.451,measure,12106,20.121
242.471,measure,12107,20.451
242.490,measure,12108,19.130
242.511,measure,12109,20.341
242.531,measure,12110,20.656
242.549,measure,12111,17.961
242.570,measure,12112,20.707
242.589,measure,12113,19.175
242.610,measure,12114,21.019
242.634,measure,12115,24.124
242.650,measure,12116,15.753
242.671,measure,12117,20.884
242.691,measure,12118,20.418
242.711,measure,12119,19.729
242.731,measure,12120,20.096
242.752,measure,12121,20.986
242.771,measure,12122,18.600
242.790,measure,12123,19.069
242.810,measure,12124,20.563
242.831,measure,12125,20.627
242.850,measure,12126,19.298
242.870,measure,12127,19.978
242.889,measure,12128,18.851
242.913,measure,12129,24.278
242.929,measure,12130,15.638
242.950,measure,12131,21.064
242.971,measure,12132,20.684
242.990,measure,12133,19.214
243.010,measure,12134,20.385
243.031,measure,12135,21.003
243.050,measure,12136,18.614
243.070,measure,12137,19.972
243.090,measure,12138,19.907
243.110,measure,12139,19.875
243.131,measure,12140,20.678
243.149,measure,12141,18.907
243.171,measure,12142,21.410
243.194,measure,12143,23.615
243.211,measure,12144,16.269
243.231,measure,12145,20.105
243.252,measure,12146,21.040
243.271,measure,12147,18.892
243.290,measure,12148,19.580
243.312,measure,12149,21.416
243.331,measure,12150,19.277
243.351,measure,12151,19.721
243.371,measure,12152,19.854
243.391,measure,12153,20.300
243.411,measure,12154,19.711
243.430,measure,12155,18.917
243.450,measure,12156,20.070
243.474,measure,12157,24.277
243.490,measure,12158,15.682
243.510,measure,12159,20.242
243.532,measure,12160,22.201
243.552,measure,12161,19.796
243.570,measure,12162,18.678
243.591,measure,12163,20.508
243.610,measure,12164,18.911
243.631,measure,12165,20.610
243.652,measure,12166,21.243
243.671,measure,12167,19.029
243.691,measure,12168,19.897
243.710,measure,12169,19.068
243.731,measure,12170,20.797
243.754,measure,12171,23.592
243.770,measure,12172,15.487
243.791,measure,12173,21.127
243.811,measure,12174,20.737
243.831,measure,12175,19.328
243.851,measure,12176,20.388
243.871,measure,12177,19.541
243.890,measure,12178,19.592
243.910,measure,12179,19.723
243.931,measure,12180,20.914
243.951,measure,12181,20.011
243.971,measure,12182,19.904
243.990,measure,12183,19.309
244.010,measure,12184,20.231
244.034,measure,12185,23.382
244.049,measure,12186,15.617
244.070,measure,12187,20.351
244.092,measure,12188,22.619
244.109,measure,12189,16.663
244.130,measure,12190,21.168
244.151,measure,12191,21.185
244.170,measure,12192,19.039
244.190,measure,12193,19.671
244.210,measure,12194,19.977
244.230,measure,12195,20.099
244.251,measure,12196,20.413
244.268,measure,12197,17.540
244.290,measure,12198,22.168
244.313,measure,12199,22.967
244.330,measure,12200,16.383
244.352,measure,12201,22.207
244.372,measure,12202,19.835
244.389,measure,12203,17.615
244.410,measure,12204,21.000
244.431,measure,12205,20.663
244.450,measure,12206,19.485
244.470,measure,12207,19.893
244.491,measure,12208,20.951
244.511,measure,12209,19.259
244.529,measure,12210,18.841
244.549,measure,12211,20.016
244.569,measure,12212,19.733
244.589,measure,12213,19.435
244.610,measure,12214,20.974
244.631,measure,12215,21.633
244.651,measure,12216,19.640
244.670,measure,12217,18.804
244.689,measure,12218,19.704
244.711,measure,12219,21.849
244.730,measure,12220,18.953
244.751,measure,12221,20.440
244.771,measure,12222,20.649
244.790,measure,12223,19.172
244.811,measure,12224,20.133
244.829,measure,12225,18.326
244.852,measure,12226,23.424
244.873,measure,12227,20.904
244.890,measure,12228,16.310
244.911,measure,12229,21.446
244.932,measure,12230,21.410
244.950,measure,12231,17.603
244.970,measure,12232,19.949
244.993,measure,12233,22.999
245.011,measure,12234,18.084
245.031,measure,12235,20.258
245.051,measure,12236,19.673
245.071,measure,12237,20.163
245.091,measure,12238,19.907
245.109,measure,12239,17.634
245.131,measure,12240,22.064
245.154,measure,12241,23.382
245.171,measure,12242,16.637
245.191,measure,12243,19.874
245.211,measure,12244,20.824
245.231,measure,12245,19.277
245.250,measure,12246,19.016
245.271,measure,12247,21.739
245.290,measure,12248,18.156
245.310,measure,12249,20.687
245.330,measure,12250,20.044
245.350,measure,12251,19.861
245.370,measure,12252,19.910
245.389,measure,12253,19.150
245.410,measure,12254,20.933
245.433,measure,12255,23.166
245.448,measure,12256,14.823
245.470,measure,12257,21.926
245.492,measure,12258,21.670
245.510,measure,12259,18.293
245.531,measure,12260,20.473
245.552,measure,12261,21.379
245.569,measure,12262,17.447
245.589,measure,12263,20.009
245.611,measure,12264,21.357
245.630,measure,12265,19.635
245.651,measure,12266,20.269
245.670,measure,12267,19.191
245.689,measure,12268,18.907
245.714,measure,12269,25.217
245.729,measure,12270,14.600
245.750,measure,12271,21.073
245.771,measure,12272,21.560
245.790,measure,12273,18.769
245.809,measure,12274,19.518
245.831,measure,12275,21.272
245.850,measure,12276,18.915
245.870,measure,12277,20.118
245.891,measure,12278,20.733
245.910,measure,12279,19.216
245.930,measure,12280,19.927
245.950,measure,12281,20.116
245.969,measure,12282,19.007
245.993,measure,12283,24.064
246.009,measure,12284,15.873
246.030,measure,12285,21.355
246.051,measure,12286,21.321
246.070,measure,12287,18.100
246.089,measure,12288,19.970
246.110,measure,12289,20.855
246.129,measure,12290,18.916
246.149,measure,12291,19.764
246.170,measure,12292,21.447
246.188,measure,12293,18.006
246.210,measure,12294,21.704
246.230,measure,12295,20.000
246.251,measure,12296,20.466
246.272,measure,12297,21.636
246.289,measure,12298,16.814
246.310,measure,12299,20.728
246.331,measure,12300,21.037
246.350,measure,12301,18.845
246.370,measure,12302,19.962
246.390,measure,12303,20.518
246.410,measure,12304,19.549
246.429,measure,12305,19.322
246.448,measure,12306,19.093
246.469,measure,12307,20.962
246.489,measure,12308,20.024
246.508,measure,12309,19.171
246.529,measure,12310,21.092
246.552,measure,12311,22.920
246.568,measure,12312,15.630
246.590,measure,12313,21.614
246.611,measure,12314,21.604
246.630,measure,12315,18.934
246.649,measure,12316,19.257
246.670,measure,12317,20.281
246.690,measure,12318,20.149
246.710,measure,12319,19.808
246.730,measure,12320,20.827
246.750,measure,12321,20.062
246.769,measure,12322,18.567
246.789,measure,12323,20.082
246.809,measure,12324,20.079
246.832,measure,12325,22.876
246.850,measure,12326,17.429
246.868,measure,12327,18.726
246.891,measure,12328,22.467
246.910,measure,12329,18.834
246.929,measure,12330,19.910
246.950,measure,12331,20.689
246.969,measure,12332,18.415
246.989,measure,12333,20.955
247.010,measure,12334,20.974
247.030,measure,12335,19.273
247.049,measure,12336,19.614
247.069,measure,12337,20.105
247.091,measure,12338,21.166
247.113,measure,12339,22.039
247.128,measure,12340,15.362
247.149,measure,12341,20.985
247.171,measure,12342,22.072
247.190,measure,12343,18.586
247.210,measure,12344,19.988
247.231,measure,12345,21.114
247.249,measure,12346,17.823
247.270,measure,12347,21.054
247.290,measure,12348,20.201
247.311,measure,12349,20.653
247.329,measure,12350,18.875
247.350,measure,12351,20.141
247.370,measure,12352,20.197
247.393,measure,12353,23.113
247.408,measure,12354,15.573
247.429,measure,12355,21.076
247.451,measure,12356,21.127
247.469,measure,12357,18.844
247.490,measure,12358,20.050
247.510,measure,12359,20.676
247.530,measure,12360,20.030
247.550,measure,12361,19.492
247.569,measure,12362,19.623
247.590,measure,12363,20.451
247.610,measure,12364,19.909
247.630,measure,12365,20.226
247.650,measure,12366,20.148
247.673,measure,12367,23.112
247.689,measure,12368,15.744
247.709,measure,12369,20.250
247.730,measure,12370,20.626
247.750,measure,12371,20.508
247.769,measure,12372,18.672
247.790,measure,12373,21.244
247.809,measure,12374,18.917
247.829,measure,12375,19.601
247.852,measure,12376,23.431
247.870,measure,12377,17.356
247.888,measure,12378,18.821
247.909,measure,12379,20.865
247.930,measure,12380,20.784
247.953,measure,12381,23.299
247.970,measure,12382,16.395
247.990,measure,12383,20.693
248.010,measure,12384,19.731
248.030,measure,12385,19.669
248.048,measure,12386,18.643
248.071,measure,12387,22.370
248.089,measure,12388,18.659
248.110,measure,12389,20.373
248.130,measure,12390,19.992
248.150,measure,12391,20.145
248.170,measure,12392,20.228
248.190,measure,12393,19.789
248.211,measure,12394,21.102
248.233,measure,12395,22.071
248.250,measure,12396,16.903
248.270,measure,12397,20.131
248.291,measure,12398,20.935
248.310,measure,12399,18.541
248.330,measure,12400,20.001
248.351,measure,12401,20.990
248.370,measure,12402,19.179
248.391,measure,12403,21.094
248.410,measure,12404,18.940
248.430,measure,12405,20.030
248.450,measure,12406,20.070
248.468,measure,12407,17.923
248.490,measure,12408,21.999
248.513,measure,12409,23.180
248.530,measure,12410,16.955
248.550,measure,12411,20.012
248.570,measure,12412,19.896
248.590,measure,12413,20.032
248.610,measure,12414,19.928
248.630,measure,12415,20.140
248.650,measure,12416,19.701
248.670,measure,12417,19.856
248.691,measure,12418,20.977
248.710,measure,12419,19.460
248.730,measure,12420,19.800
248.749,measure,12421,19.199
248.769,measure,12422,20.382
248.792,measure,12423,22.940
248.809,measure,12424,16.908
248.830,measure,12425,20.387
248.851,measure,12426,21.069
248.869,measure,12427,17.947
248.889,measure,12428,20.386
248.910,measure,12429,20.861
248.931,measure,12430,20.704
248.950,measure,12431,19.289
248.970,measure,12432,19.721
248.991,measure,12433,21.103
249.009,measure,12434,18.754
249.029,measure,12435,19.426
249.049,measure,12436,19.995
249.074,measure,12437,24.785
249.090,measure,12438,15.958
249.110,measure,12439,20.226
249.131,measure,12440,20.913
249.151,measure,12441,20.043
249.170,measure,12442,19.231
249.191,measure,12443,20.739
249.210,measure,12444,19.052
249.230,measure,12445,20.029
249.249,measure,12446,19.215
249.270,measure,12447,20.849
249.290,measure,12448,19.884
249.310,measure,12449,19.696
249.329,measure,12450,19.852
249.353,measure,12451,23.995
249.368,measure,12452,14.950
249.390,measure,12453,21.191
249.410,measure,12454,20.901
249.429,measure,12455,18.964
249.449,measure,12456,20.080
249.471,measure,12457,21.193
249.490,measure,12458,18.896
249.509,measure,12459,19.019
249.531,measure,12460,21.995
249.549,measure,12461,18.122
249.569,measure,12462,20.554
249.588,measure,12463,18.987
249.610,measure,12464,21.464
249.632,measure,12465,22.814
249.648,measure,12466,16.000
249.669,measure,12467,20.967
249.691,measure,12468,21.787
249.710,measure,12469,18.307
249.729,measure,12470,19.750
249.750,measure,12471,20.538
249.770,measure,12472,19.656
249.789,measure,12473,19.870
249.808,measure,12474,19.022
249.828,measure,12475,20.019
249.850,measure,12476,21.998
249.868,measure,12477,17.574
249.890,measure,12478,22.437
249.912,measure,12479,21.950
249.929,measure,12480,17.088
249.950,measure,12481,20.267
249.971,measure,12482,21.017
249.990,measure,12483,19.245
250.011,measure,12484,20.691
250.030,measure,12485,19.636
250.051,measure,12486,20.300
250.070,measure,12487,19.836
250.090,measure,12488,19.330
250.110,measure,12489,20.460
250.129,measure,12490,18.747
250.149,measure,12491,20.457
250.170,measure,12492,20.287
250.193,measure,12493,22.902
250.210,measure,12494,16.902
250.229,measure,12495,19.854
250.251,measure,12496,21.436
250.269,measure,12497,18.093
250.289,measure,12498,19.876
250.311,measure,12499,21.885
250.329,measure,12500,18.249
250.350,measure,12501,20.985
250.370,measure,12502,20.026
250.389,measure,12503,18.788
250.409,measure,12504,20.096
250.429,measure,12505,20.032
250.450,measure,12506,20.995
250.472,measure,12507,21.925
250.489,measure,12508,17.139
250.510,measure,12509,21.004
250.531,measure,12510,20.798
250.550,measure,12511,19.457
250.569,measure,12512,19.108
250.590,measure,12513,21.096
250.610,measure,12514,19.887
250.630,measure,12515,19.602
250.650,measure,12516,20.163
250.669,measure,12517,18.468
250.690,measure,12518,21.285
250.709,measure,12519,19.244
250.729,measure,12520,20.339
250.753,measure,12521,23.416
250.769,measure,12522,15.899
250.790,measure,12523,20.986
250.811,measure,12524,20.966
250.830,measure,12525,19.148
250.849,measure,12526,19.670
250.870,measure,12527,20.524
250.890,measure,12528,20.150
250.914,measure,12529,24.168
250.931,measure,12530,16.441
250.949,measure,12531,17.969
250.969,measure,12532,20.108
250.990,measure,12533,20.930
251.010,measure,12534,20.285
251.032,measure,12535,22.407
251.049,measure,12536,16.672
251.070,measure,12537,21.343
251.091,measure,12538,20.989
251.109,measure,12539,17.689
251.130,measure,12540,20.911
251.150,measure,12541,19.498
251.170,measure,12542,20.690
251.189,measure,12543,18.990
251.210,measure,12544,20.942
251.229,measure,12545,19.104
251.250,measure,12546,20.347
251.268,measure,12547,18.055
251.289,measure,12548,21.614
251.313,measure,12549,23.859
251.329,measure,12550,15.714
251.351,measure,12551,22.109
251.370,measure,12552,19.019
251.391,measure,12553,20.645
251.410,measure,12554,19.174
251.430,measure,12555,20.515
251.450,measure,12556,19.572
251.470,measure,12557,19.986
251.489,measure,12558,19.001
251.510,measure,12559,21.194
251.529,measure,12560,19.214
251.549,measure,12561,19.910
251.571,measure,12562,21.486
251.593,measure,12563,21.991
251.610,measure,12564,16.940
251.630,measure,12565,20.558
251.651,measure,12566,20.455
251.670,measure,12567,19.224
251.689,measure,12568,19.622
251.710,measure,12569,20.709
251.729,measure,12570,19.285
251.749,measure,12571,19.489
251.769,measure,12572,20.427
251.789,measure,12573,19.867
251.809,measure,12574,20.187
251.829,measure,12575,19.372
251.851,measure,12576,21.785
251.873,measure,12577,22.207
251.890,measure,12578,17.135
251.911,measure,12579,20.911
251.931,measure,12580,20.185
251.950,measure,12581,18.979
251.971,measure,12582,20.764
251.991,measure,12583,20.399
252.011,measure,12584,20.287
252.030,measure,12585,18.312
252.051,measure,12586,20.861
252.071,measure,12587,20.204
252.091,measure,12588,19.975
252.110,measure,12589,18.812
252.131,measure,12590,21.062
252.153,measure,12591,22.407
252.170,measure,12592,17.267
252.190,measure,12593,19.611
252.211,measure,12594,20.964
252.237,measure,12595,26.050
252.250,measure,12596,13.170
252.271,measure,12597,20.980
252.291,measure,12598,19.767
252.310,measure,12599,19.133
252.330,measure,12600,19.819
252.351,measure,12601,20.865
252.370,measure,12602,18.981
252.389,measure,12603,19.324
252.410,measure,12604,20.692
252.433,measure,12605,23.409
252.450,measure,12606,16.674
252.471,measure,12607,20.973
252.491,measure,12608,19.895
252.511,measure,12609,20.201
252.531,measure,12610,19.967
252.552,measure,12611,20.811
252.569,measure,12612,17.519
252.589,measure,12613,19.976
252.610,measure,12614,21.049
252.631,measure,12615,20.660
252.650,measure,12616,19.416
252.668,measure,12617,18.210
252.691,measure,12618,22.071
252.713,measure,12619,22.321
252.729,measure,12620,15.934
252.750,measure,12621,21.237
252.772,measure,12622,21.986
252.790,measure,12623,17.890
252.810,measure,12624,20.106
252.831,measure,12625,20.714
252.851,measure,12626,20.311
252.870,measure,12627,18.808
252.890,measure,12628,19.831
252.909,measure,12629,19.819
252.929,measure,12630,19.515
252.949,measure,12631,19.674
252.970,measure,12632,20.858
252.994,measure,12633,24.307
253.010,measure,12634,15.693
253.031,measure,12635,21.154
253.051,measure,12636,20.201
253.070,measure,12637,18.788
253.090,measure,12638,20.264
253.111,measure,12639,20.693
253.130,measure,12640,19.143
253.151,measure,12641,21.138
253.169,measure,12642,18.095
253.190,measure,12643,21.309
253.209,measure,12644,18.972
253.229,measure,12645,20.070
253.248,measure,12646,18.943
253.272,measure,12647,24.154
253.290,measure,12648,17.396
253.310,measure,12649,19.713
253.331,measure,12650,21.328
253.350,measure,12651,19.547
253.370,measure,12652,19.053
253.391,measure,12653,21.153
253.410,measure,12654,18.852
253.429,measure,12655,19.661
253.450,measure,12656,20.647
253.470,measure,12657,19.853
253.489,measure,12658,18.889
253.510,measure,12659,21.069
253.531,measure,12660,21.165
253.554,measure,12661,23.485
253.570,measure,12662,15.255
253.590,measure,12663,20.102
253.612,measure,12664,22.089
253.630,measure,12665,17.838
253.650,measure,12666,20.261
253.670,measure,12667,20.485
253.690,measure,12668,19.371
253.710,measure,12669,20.122
253.730,measure,12670,20.367
253.748,measure,12671,17.904
253.770,measure,12672,21.660
253.790,measure,12673,20.110
253.810,measure,12674,20.040
253.833,measure,12675,23.086
253.850,measure,12676,16.967
253.870,measure,12677,19.784
253.891,measure,12678,21.366
253.910,measure,12679,18.705
253.931,measure,12680,21.059
253.952,measure,12681,21.486
253.971,measure,12682,18.303
253.990,measure,12683,19.059
254.011,measure,12684,20.844
254.029,measure,12685,18.785
254.050,measure,12686,20.991
254.068,measure,12687,17.619
254.090,measure,12688,21.922
254.113,measure,12689,22.837
254.130,measure,12690,17.200
254.149,measure,12691,18.843
254.171,measure,12692,22.493
254.189,measure,12693,18.247
254.209,measure,12694,19.950
254.230,measure,12695,21.023
254.250,measure,12696,19.099
254.269,measure,12697,19.913
254.291,measure,12698,21.927
254.310,measure,12699,18.610
254.330,measure,12700,20.184
254.350,measure,12701,19.359
254.370,measure,12702,20.030
254.393,measure,12703,23.328
254.409,measure,12704,15.720
254.429,measure,12705,20.865
254.452,measure,12706,22.488
254.470,measure,12707,17.583
254.491,measure,12708,21.042
254.511,measure,12709,20.296
254.530,measure,12710,18.797
254.550,measure,12711,20.033
254.569,measure,12712,19.639
254.588,measure,12713,18.639
254.609,measure,12714,21.444
254.628,measure,12715,18.747
254.649,measure,12716,21.034
254.672,measure,12717,22.965
254.688,measure,12718,15.888
254.708,measure,12719,20.198
254.730,measure,12720,21.648
254.750,measure,12721,19.810
254.772,measure,12722,21.900
254.791,measure,12723,19.813
254.809,measure,12724,17.713
254.830,measure,12725,20.901
254.850,measure,12726,20.212
254.870,measure,12727,19.275
254.890,measure,12728,20.055
254.908,measure,12729,18.251
254.929,measure,12730,21.352
254.953,measure,12731,24.201
254.969,measure,12732,15.787
254.989,measure,12733,20.114
255.010,measure,12734,20.673
255.030,measure,12735,19.517
255.048,measure,12736,18.967
255.071,measure,12737,22.551
255.091,measure,12738,19.783
255.110,measure,12739,18.925
255.131,measure,12740,21.037
255.150,measure,12741,18.773
255.169,measure,12742,19.889
255.188,measure,12743,18.999
255.210,measure,12744,21.613
255.235,measure,12745,24.476
255.250,measure,12746,15.340
255.270,measure,12747,20.017
255.290,measure,12748,20.376
255.310,measure,12749,19.299
255.329,measure,12750,19.942
255.352,measure,12751,22.071
255.370,measure,12752,17.979
255.389,measure,12753,19.889
255.410,measure,12754,20.116
255.430,measure,12755,19.998
255.450,measure,12756,20.160
255.469,measure,12757,18.805
255.488,measure,12758,19.875
255.513,measure,12759,24.718
255.530,measure,12760,16.549
255.550,measure,12761,19.972
255.571,measure,12762,21.187
255.589,measure,12763,18.603
255.609,measure,12764,19.306
255.630,measure,12765,21.701
255.650,measure,12766,19.304
255.669,measure,12767,19.772
255.689,measure,12768,19.957
255.710,measure,12769,20.265
255.729,measure,12770,19.437
255.748,measure,12771,19.216
255.769,measure,12772,20.915
255.793,measure,12773,23.517
255.809,measure,12774,16.670
255.829,measure,12775,19.964
255.851,measure,12776,21.398
255.869,measure,12777,18.238
255.890,measure,12778,21.060
255.911,measure,12779,20.523
255.930,measure,12780,19.232
255.951,measure,12781,20.666
255.970,measure,12782,18.964
255.990,measure,12783,20.367
256.010,measure,12784,19.801
256.029,measure,12785,19.311
256.050,measure,12786,20.545
256.073,measure,12787,23.057
256.089,measure,12788,16.792
256.108,measure,12789,18.816
256.130,measure,12790,22.101
256.149,measure,12791,18.721
256.170,measure,12792,20.497
256.191,measure,12793,21.098
256.210,measure,12794,19.730
256.229,measure,12795,19.018
256.250,measure,12796,20.990
256.269,measure,12797,18.950
256.290,measure,12798,20.949
256.308,measure,12799,18.231
256.329,measure,12800,20.856
256.353,measure,12801,23.948
256.368,measure,12802,15.145
256.391,measure,12803,22.195
256.410,measure,12804,19.737
256.430,measure,12805,20.007
256.450,measure,12806,19.566
