t_s,phase,displayed_frames,published,dropped,mailbox_age_ms,upload_count,upload_sum_us,upload_max_ms,rss_kb,footprint_kb,exposed,degraded,producer_fps,producer_rendered,producer_failed
2150.991,measure,107533,107533,0,8,107531,63573212,13.701,173580,1493668,1,0,50.00,107533,0
2151.994,measure,107583,107583,0,10,107581,63602877,13.701,173584,1493668,1,0,50.00,107583,0
2152.992,measure,107633,107633,0,8,107631,63632062,13.701,173596,1493668,1,0,50.05,107633,0
2153.991,measure,107683,107683,0,9,107681,63661556,13.701,173604,1493668,1,0,50.00,107683,0
2154.997,measure,107733,107733,0,14,107731,63691004,13.701,173616,1493668,1,0,49.95,107733,0
2155.996,measure,107783,107783,0,13,107781,63720902,13.701,173620,1493668,1,0,50.00,107783,0
2156.991,measure,107833,107833,0,8,107831,63750772,13.701,173488,1493668,1,0,50.05,107833,0
2157.994,measure,107883,107883,0,11,107881,63780275,13.701,173344,1493668,1,0,50.00,107883,0
2158.995,measure,107933,107933,0,11,107931,63810772,13.701,173328,1493668,1,0,49.95,107933,0
2159.997,measure,107983,107983,0,13,107981,63840565,13.701,173344,1493668,1,0,50.00,107983,0
2160.991,measure,108033,108033,0,8,108031,63870301,13.701,173408,1493668,1,0,50.00,108033,0
2161.996,measure,108083,108083,0,13,108081,63899705,13.701,173424,1493668,1,0,50.00,108083,0
2162.992,measure,108133,108133,0,9,108131,63928519,13.701,173436,1493668,1,0,50.05,108133,0
2163.993,measure,108183,108183,0,10,108181,63957288,13.701,173448,1493668,1,0,50.00,108183,0
2164.996,measure,108233,108233,0,13,108231,63986423,13.701,173460,1493668,1,0,50.00,108233,0
2165.995,measure,108283,108283,0,11,108281,64015527,13.701,173376,1493668,1,0,50.00,108283,0
2166.997,measure,108333,108333,0,14,108331,64045310,13.701,173260,1493668,1,0,50.00,108333,0
2167.991,measure,108383,108383,0,8,108381,64074796,13.701,173248,1493668,1,0,49.95,108383,0
2168.994,measure,108433,108433,0,11,108431,64103780,13.701,173220,1493668,1,0,50.00,108433,0
2169.995,measure,108483,108483,0,12,108481,64132956,13.701,173232,1493668,1,0,50.00,108483,0
2170.997,measure,108533,108533,0,14,108531,64162235,13.701,173240,1493668,1,0,50.05,108533,0
2171.997,measure,108583,108583,0,14,108581,64191277,13.701,173256,1493668,1,0,50.00,108583,0
2172.994,measure,108633,108633,0,9,108631,64220507,13.701,173264,1493668,1,0,49.90,108633,0
2173.997,measure,108683,108683,0,14,108681,64249726,13.701,173276,1493668,1,0,50.00,108683,0
2174.991,measure,108733,108733,0,7,108731,64279294,13.701,173288,1493668,1,0,50.05,108733,0
2175.991,measure,108783,108783,0,7,108781,64309156,13.701,173296,1493668,1,0,50.00,108783,0
2176.997,measure,108833,108833,0,13,108831,64338568,13.701,173312,1493668,1,0,50.00,108833,0
2177.992,measure,108883,108883,0,8,108881,64367834,13.701,173320,1493668,1,0,50.00,108883,0
2178.997,measure,108933,108933,0,14,108931,64397199,13.701,173332,1493668,1,0,50.00,108933,0
2179.997,measure,108983,108983,0,13,108981,64427037,13.701,173340,1493668,1,0,50.00,108983,0
2180.997,measure,109033,109033,0,13,109031,64456776,13.701,173352,1493668,1,0,50.00,109033,0
2181.991,measure,109083,109083,0,8,109081,64486284,13.701,173364,1493668,1,0,50.00,109083,0
2182.996,measure,109133,109133,0,13,109131,64515436,13.701,173504,1493668,1,0,50.00,109133,0
2183.993,measure,109183,109183,0,11,109181,64545206,13.701,173492,1493668,1,0,50.00,109183,0
2184.994,measure,109233,109233,0,11,109231,64574909,13.701,173504,1493668,1,0,50.00,109233,0
2185.997,measure,109283,109283,0,14,109281,64604079,13.701,173516,1493668,1,0,50.00,109283,0
2186.992,measure,109333,109333,0,6,109331,64633381,13.701,173528,1493668,1,0,50.00,109333,0
2187.996,measure,109383,109383,0,13,109381,64662052,13.701,173536,1493668,1,0,50.00,109383,0
2188.992,measure,109433,109433,0,8,109431,64691559,13.701,173548,1493668,1,0,50.00,109433,0
2189.996,measure,109483,109483,0,13,109481,64721179,13.701,173340,1493668,1,0,50.00,109483,0
2190.992,measure,109533,109533,0,6,109531,64750973,13.701,173344,1493668,1,0,50.00,109533,0
2191.997,measure,109583,109583,0,14,109581,64780885,13.701,173356,1493668,1,0,50.00,109583,0
2192.997,measure,109633,109633,0,14,109631,64810879,13.701,173368,1493668,1,0,49.95,109633,0
2193.995,measure,109683,109683,0,10,109681,64840401,13.701,173380,1493668,1,0,50.00,109683,0
2194.997,measure,109733,109733,0,14,109731,64870015,13.701,173392,1493668,1,0,50.05,109733,0
2195.991,measure,109783,109783,0,8,109781,64899434,13.701,173408,1493668,1,0,50.00,109783,0
2196.994,measure,109833,109833,0,11,109831,64928403,13.701,173420,1493668,1,0,50.00,109833,0
2197.993,measure,109883,109883,0,10,109881,64957105,13.701,173436,1493668,1,0,50.05,109883,0
2198.992,measure,109933,109933,0,9,109931,64986647,13.701,173448,1493668,1,0,50.00,109933,0
2199.992,measure,109983,109983,0,9,109981,65015999,13.701,173464,1493668,1,0,50.00,109983,0
2200.996,measure,110033,110033,0,12,110031,65045375,13.701,173476,1493668,1,0,50.00,110033,0
2201.997,measure,110083,110083,0,14,110081,65074917,13.701,173492,1493668,1,0,49.95,110083,0
2202.991,measure,110133,110133,0,7,110131,65104164,13.701,173504,1493668,1,0,50.00,110133,0
2203.997,measure,110183,110183,0,14,110181,65133708,13.701,173512,1493668,1,0,50.00,110183,0
2204.992,measure,110233,110233,0,8,110231,65163089,13.701,173528,1493668,1,0,50.00,110233,0
2205.996,measure,110283,110283,0,14,110281,65192231,13.701,173544,1493668,1,0,50.00,110283,0
2206.997,measure,110333,110333,0,14,110331,65221721,13.701,173552,1493668,1,0,50.00,110333,0
2207.994,measure,110383,110383,0,11,110381,65250911,13.701,173564,1493668,1,0,50.00,110383,0
2208.997,measure,110433,110433,0,14,110431,65279870,13.701,173548,1493668,1,0,50.05,110433,0
2209.992,measure,110483,110483,0,9,110481,65309125,13.701,173436,1493668,1,0,50.00,110483,0
2210.996,measure,110533,110533,0,13,110531,65338490,13.701,173440,1493668,1,0,49.95,110533,0
2211.996,measure,110583,110583,0,12,110581,65368093,13.701,173448,1493668,1,0,50.00,110583,0
2212.997,measure,110633,110633,0,12,110631,65398304,13.701,174420,1493696,1,0,50.00,110633,0
2213.997,measure,110683,110683,0,14,110681,65427576,13.701,174416,1493696,1,0,50.00,110683,0
2214.993,measure,110733,110733,0,9,110731,65456914,13.701,174360,1493696,1,0,49.95,110733,0
2215.997,measure,110783,110783,0,14,110781,65486658,13.701,174372,1493696,1,0,50.10,110783,0
2216.991,measure,110833,110833,0,8,110831,65516132,13.701,174364,1493696,1,0,50.00,110833,0
2217.997,measure,110883,110883,0,14,110881,65545512,13.701,173976,1493696,1,0,50.00,110883,0
2218.991,measure,110933,110933,0,8,110931,65574993,13.701,173984,1493696,1,0,50.00,110933,0
2219.997,measure,110983,110983,0,14,110981,65604447,13.701,174004,1493696,1,0,50.00,110983,0
2220.997,measure,111033,111033,0,14,111031,65633531,13.701,173384,1493696,1,0,50.00,111033,0
2221.997,measure,111083,111083,0,13,111081,65663620,13.701,173144,1493696,1,0,49.95,111083,0
2222.991,measure,111133,111133,0,7,111131,65693797,13.701,173160,1493696,1,0,50.00,111133,0
2223.991,measure,111183,111183,0,8,111181,65723051,13.701,173068,1493696,1,0,50.05,111183,0
2224.996,measure,111233,111233,0,13,111231,65752304,13.701,173088,1493696,1,0,49.95,111233,0
2225.997,measure,111283,111283,0,14,111281,65782728,13.701,173092,1493696,1,0,50.00,111283,0
2226.997,measure,111333,111333,0,14,111331,65812532,13.701,173104,1493696,1,0,50.00,111333,0
2227.997,measure,111383,111383,0,14,111381,65841875,13.701,173124,1493696,1,0,50.00,111383,0
2228.993,measure,111433,111433,0,10,111431,65871137,13.701,173136,1493696,1,0,50.00,111433,0
2229.995,measure,111483,111483,0,12,111481,65901440,13.701,173144,1493696,1,0,50.05,111483,0
2230.992,measure,111533,111533,0,8,111531,65931431,13.701,173220,1493696,1,0,49.95,111533,0
2231.997,measure,111583,111583,0,13,111581,65961221,13.701,173232,1493696,1,0,50.00,111583,0
2232.996,measure,111633,111633,0,14,111631,65990807,13.701,173256,1493696,1,0,50.00,111633,0
2233.996,measure,111683,111683,0,11,111681,66019665,13.701,173268,1493696,1,0,50.00,111683,0
2234.992,measure,111733,111733,0,9,111731,66049317,13.701,173280,1493696,1,0,50.00,111733,0
2235.996,measure,111783,111783,0,12,111781,66078564,13.701,173288,1493696,1,0,50.00,111783,0
2236.997,measure,111833,111833,0,13,111831,66109084,13.701,173300,1493696,1,0,49.90,111833,0
2237.992,measure,111883,111883,0,8,111881,66138817,13.701,173308,1493696,1,0,50.10,111883,0
2238.992,measure,111933,111933,0,8,111931,66168694,13.701,173320,1493696,1,0,50.00,111933,0
2239.991,measure,111983,111983,0,7,111981,66198124,13.701,173420,1493696,1,0,50.00,111983,0
2240.996,measure,112033,112033,0,13,112031,66227931,13.701,173428,1493696,1,0,50.00,112033,0
2241.997,measure,112083,112083,0,14,112081,66257165,13.701,173436,1493696,1,0,50.00,112083,0
2242.995,measure,112133,112133,0,11,112131,66287780,13.701,173436,1493696,1,0,50.00,112133,0
2243.993,measure,112183,112183,0,10,112181,66317892,13.701,173448,1493696,1,0,50.00,112183,0
2244.991,measure,112233,112233,0,8,112231,66348157,13.701,173444,1493696,1,0,50.00,112233,0
2245.992,measure,112283,112283,0,9,112281,66377301,13.701,173444,1493696,1,0,50.05,112283,0
2246.994,measure,112333,112333,0,11,112331,66406099,13.701,173452,1493696,1,0,49.95,112333,0
2247.996,measure,112383,112383,0,14,112381,66434847,13.701,173456,1493696,1,0,50.05,112383,0
2248.997,measure,112433,112433,0,15,112431,66463849,13.701,173420,1493696,1,0,50.00,112433,0
2249.996,measure,112483,112483,0,13,112481,66493264,13.701,173348,1493696,1,0,50.00,112483,0
2250.995,measure,112533,112533,0,12,112531,66522625,13.701,173200,1493696,1,0,50.00,112533,0
2251.992,measure,112583,112583,0,9,112581,66552351,13.701,173208,1493696,1,0,50.00,112583,0
2252.996,measure,112633,112633,0,13,112631,66581833,13.701,173140,1493696,1,0,49.95,112633,0
2253.992,measure,112683,112683,0,9,112681,66611614,13.701,173064,1493696,1,0,50.00,112683,0
2254.996,measure,112733,112733,0,13,112731,66641516,13.701,172916,1493696,1,0,50.00,112733,0
2255.996,measure,112783,112783,0,14,112781,66670157,13.701,172760,1493696,1,0,50.00,112783,0
2256.997,measure,112833,112833,0,14,112831,66699737,13.701,172716,1493696,1,0,50.00,112833,0
2257.991,measure,112883,112883,0,8,112881,66729652,13.701,172724,1493696,1,0,50.00,112883,0
2258.991,measure,112933,112933,0,8,112931,66759128,13.701,172736,1493696,1,0,50.00,112933,0
2259.991,measure,112983,112983,0,8,112981,66788965,13.701,172748,1493696,1,0,50.00,112983,0
2260.996,measure,113033,113033,0,13,113031,66818095,13.701,172760,1493696,1,0,50.00,113033,0
2261.996,measure,113083,113083,0,13,113081,66848167,13.701,172772,1493696,1,0,50.05,113083,0
2262.997,measure,113133,113133,0,13,113131,66878071,13.701,172780,1493696,1,0,49.95,113133,0
2263.997,measure,113183,113183,0,13,113181,66907631,13.701,172792,1493696,1,0,50.05,113183,0
2264.997,measure,113233,113233,0,13,113231,66937365,13.701,172732,1493696,1,0,50.00,113233,0
2265.991,measure,113283,113283,0,7,113281,66966605,13.701,172724,1493696,1,0,50.00,113283,0
2266.995,measure,113333,113333,0,11,113331,66995855,13.701,172720,1493696,1,0,49.95,113333,0
2267.996,measure,113383,113383,0,13,113381,67025267,13.701,172728,1493696,1,0,50.05,113383,0
2268.992,measure,113433,113433,0,9,113431,67055055,13.701,172740,1493696,1,0,50.00,113433,0
2269.994,measure,113483,113483,0,11,113481,67083713,13.701,172748,1493696,1,0,50.00,113483,0
2270.996,measure,113533,113533,0,13,113531,67113323,13.701,172760,1493696,1,0,50.00,113533,0
2271.993,measure,113583,113583,0,10,113581,67143322,13.701,172772,1493696,1,0,49.95,113583,0
2272.991,measure,113633,113633,0,8,113631,67172841,13.701,172796,1493696,1,0,49.95,113633,0
2273.993,measure,113683,113683,0,10,113681,67202082,13.701,172824,1493696,1,0,50.05,113683,0
2274.993,measure,113733,113733,0,10,113731,67232502,13.701,172832,1493696,1,0,50.00,113733,0
2275.996,measure,113783,113783,0,13,113781,67261820,13.701,172840,1493696,1,0,50.00,113783,0
2276.992,measure,113833,113833,0,9,113831,67291211,13.701,172856,1493696,1,0,50.00,113833,0
2277.996,measure,113883,113883,0,12,113881,67321007,13.701,172868,1493696,1,0,50.00,113883,0
2278.996,measure,113933,113933,0,13,113931,67350278,13.701,172884,1493696,1,0,50.00,113933,0
2279.991,measure,113983,113983,0,8,113981,67380023,13.701,172892,1493696,1,0,50.00,113983,0
2280.996,measure,114033,114033,0,12,114031,67410095,13.701,172908,1493696,1,0,50.00,114033,0
2281.993,measure,114083,114083,0,11,114081,67440108,13.701,172920,1493696,1,0,50.00,114083,0
2282.996,measure,114133,114133,0,13,114131,67470578,13.701,172932,1493696,1,0,50.00,114133,0
2283.996,measure,114183,114183,0,13,114181,67499497,13.701,172940,1493696,1,0,50.00,114183,0
2284.992,measure,114233,114233,0,8,114231,67528679,13.701,172956,1493696,1,0,50.00,114233,0
2285.996,measure,114283,114283,0,12,114281,67559033,13.701,172968,1493696,1,0,50.00,114283,0
2286.992,measure,114333,114333,0,9,114331,67589018,13.701,172976,1493696,1,0,50.00,114333,0
2287.996,measure,114383,114383,0,12,114381,67618605,13.701,172988,1493696,1,0,49.95,114383,0
2288.997,measure,114433,114433,0,14,114431,67653076,13.701,172992,1493696,1,0,50.05,114433,0
2289.997,measure,114483,114483,0,13,114481,67682987,13.701,173008,1493696,1,0,50.00,114483,0
2290.996,measure,114533,114533,0,13,114531,67713121,13.701,173016,1493696,1,0,50.00,114533,0
2291.997,measure,114583,114583,0,12,114581,67743797,13.701,173028,1493696,1,0,50.00,114583,0
2292.997,measure,114633,114633,0,13,114631,67774613,13.701,173044,1493696,1,0,50.00,114633,0
2293.991,measure,114683,114683,0,6,114681,67803649,13.701,173052,1493696,1,0,50.00,114683,0
2294.997,measure,114733,114733,0,13,114731,67833315,13.701,173068,1493696,1,0,50.00,114733,0
2295.997,measure,114783,114783,0,14,114781,67862919,13.701,173076,1493696,1,0,50.00,114783,0
2296.997,measure,114833,114833,0,14,114831,67891837,13.701,173104,1493696,1,0,50.00,114833,0
2297.997,measure,114883,114883,0,14,114881,67921040,13.701,173112,1493696,1,0,50.00,114883,0
2298.997,measure,114933,114933,0,13,114931,67950802,13.701,173124,1493696,1,0,50.05,114933,0
2299.991,measure,114983,114983,0,9,114981,67980365,13.701,173144,1493696,1,0,50.00,114983,0
2300.991,measure,115033,115033,0,9,115031,68010131,13.701,173152,1493696,1,0,49.95,115033,0
2301.997,measure,115083,115083,0,14,115081,68039817,13.701,173180,1493696,1,0,50.00,115083,0
2302.997,measure,115133,115133,0,14,115131,68069730,13.701,173192,1493696,1,0,50.00,115133,0
2303.996,measure,115183,115183,0,13,115181,68098956,13.701,173200,1493696,1,0,50.05,115183,0
2304.995,measure,115233,115233,0,12,115231,68128340,13.701,173216,1493696,1,0,50.00,115233,0
2305.997,measure,115283,115283,0,14,115281,68157328,13.701,173224,1493696,1,0,50.00,115283,0
2306.997,measure,115333,115333,0,14,115331,68186470,13.701,173240,1493696,1,0,50.00,115333,0
2307.992,measure,115383,115383,0,9,115381,68216130,13.701,173240,1493696,1,0,49.95,115383,0
2308.997,measure,115433,115433,0,14,115431,68245874,13.701,173248,1493696,1,0,50.05,115433,0
2309.997,measure,115483,115483,0,14,115481,68275359,13.701,173268,1493696,1,0,50.00,115483,0
2310.997,measure,115533,115533,0,14,115531,68305148,13.701,173276,1493696,1,0,50.00,115533,0
2311.993,measure,115583,115583,0,10,115581,68334099,13.701,173288,1493696,1,0,49.95,115583,0
2312.991,measure,115633,115633,0,7,115631,68363158,13.701,173348,1493696,1,0,50.00,115633,0
2313.993,measure,115683,115683,0,10,115681,68392575,13.701,173360,1493696,1,0,50.00,115683,0
2314.991,measure,115733,115733,0,8,115731,68421799,13.701,173368,1493696,1,0,50.00,115733,0
2315.997,measure,115783,115783,0,14,115781,68451172,13.701,173344,1493696,1,0,50.05,115783,0
2316.996,measure,115833,115833,0,12,115831,68480430,13.701,173084,1493696,1,0,49.90,115833,0
2317.997,measure,115883,115883,0,14,115881,68510590,13.701,173092,1493696,1,0,49.90,115883,0
2318.994,measure,115933,115933,0,11,115931,68540143,13.701,172844,1493696,1,0,50.10,115933,0
2319.997,measure,115983,115983,0,14,115981,68570474,13.701,172260,1493696,1,0,50.00,115983,0
2320.993,measure,116033,116033,0,10,116031,68599896,13.701,172260,1493696,1,0,49.95,116033,0
2321.991,measure,116083,116083,0,8,116081,68630106,13.701,172260,1493696,1,0,50.00,116083,0
2322.997,measure,116133,116133,0,13,116131,68659831,13.701,172268,1493696,1,0,50.00,116133,0
2323.997,measure,116183,116183,0,13,116181,68688615,13.701,172284,1493696,1,0,50.00,116183,0
2324.993,measure,116233,116233,0,10,116231,68719364,13.701,172292,1493696,1,0,50.00,116233,0
2325.997,measure,116283,116283,0,14,116281,68748956,13.701,172304,1493696,1,0,50.00,116283,0
2326.997,measure,116333,116333,0,13,116331,68778603,13.701,172320,1493696,1,0,50.00,116333,0
2327.991,measure,116383,116383,0,8,116381,68807911,13.701,172328,1493696,1,0,50.00,116383,0
2328.991,measure,116433,116433,0,8,116431,68837306,13.701,172344,1493696,1,0,50.00,116433,0
2329.997,measure,116483,116483,0,14,116481,68868701,13.701,172360,1493696,1,0,49.95,116483,0
2330.997,measure,116533,116533,0,14,116531,68898321,13.701,172372,1493696,1,0,50.05,116533,0
2331.991,measure,116583,116583,0,9,116581,68927858,13.701,172384,1493696,1,0,50.00,116583,0
2332.996,measure,116633,116633,0,13,116631,68957488,13.701,172396,1493696,1,0,49.95,116633,0
2333.997,measure,116683,116683,0,13,116681,68987531,13.701,172408,1493696,1,0,50.05,116683,0
2334.996,measure,116733,116733,0,13,116731,69017345,13.701,172416,1493696,1,0,49.95,116733,0
2335.992,measure,116783,116783,0,9,116781,69047494,13.701,172428,1493696,1,0,50.05,116783,0
2336.997,measure,116833,116833,0,14,116831,69077070,13.701,172436,1493696,1,0,50.05,116833,0
2337.996,measure,116883,116883,0,13,116881,69106731,13.701,172448,1493696,1,0,49.95,116883,0
2338.997,measure,116933,116933,0,14,116931,69135632,13.701,172460,1493696,1,0,50.00,116933,0
2339.997,measure,116983,116983,0,14,116981,69164489,13.701,172476,1493696,1,0,50.00,116983,0
2340.996,measure,117033,117033,0,12,117031,69194096,13.701,172488,1493696,1,0,50.00,117033,0
2341.997,measure,117083,117083,0,14,117081,69224285,13.701,172496,1493696,1,0,50.00,117083,0
2342.991,measure,117133,117133,0,8,117131,69254172,13.701,172432,1493696,1,0,50.00,117133,0
2343.995,measure,117183,117183,0,12,117181,69283710,13.701,172384,1493696,1,0,50.00,117183,0
2344.996,measure,117233,117233,0,12,117231,69313630,13.701,172388,1493696,1,0,50.00,117233,0
2345.992,measure,117283,117283,0,8,117281,69343408,13.701,172332,1493696,1,0,50.00,117283,0
2346.997,measure,117333,117333,0,15,117331,69372846,13.701,172096,1493696,1,0,50.00,117333,0
2347.991,measure,117383,117383,0,9,117381,69402557,13.701,171288,1493696,1,0,50.00,117383,0
2348.997,measure,117433,117433,0,14,117431,69432233,13.701,170532,1493696,1,0,50.00,117433,0
2349.991,measure,117483,117483,0,7,117481,69461780,13.701,170500,1493696,1,0,50.10,117483,0
2350.996,measure,117533,117533,0,14,117531,69491976,13.701,169996,1493696,1,0,49.90,117533,0
2351.996,measure,117583,117583,0,13,117581,69521596,13.701,169404,1493696,1,0,50.05,117583,0
2352.997,measure,117633,117633,0,13,117631,69550805,13.701,169120,1493696,1,0,49.90,117633,0
2353.995,measure,117683,117683,0,12,117681,69580041,13.701,168952,1493696,1,0,50.05,117683,0
2354.996,measure,117733,117733,0,13,117731,69609674,13.701,168964,1493696,1,0,50.00,117733,0
2355.993,measure,117783,117783,0,10,117781,69639148,13.701,168712,1493696,1,0,50.00,117783,0
2356.991,measure,117833,117833,0,8,117831,69668550,13.701,168676,1493696,1,0,50.05,117833,0
2357.996,measure,117883,117883,0,13,117881,69698241,13.701,168704,1493696,1,0,49.90,117883,0
2358.992,measure,117933,117933,0,9,117931,69728262,13.701,168708,1493696,1,0,50.05,117933,0
2359.994,measure,117983,117983,0,11,117981,69757403,13.701,168724,1493696,1,0,50.00,117983,0
2360.997,measure,118033,118033,0,14,118031,69787164,13.701,168736,1493696,1,0,50.05,118033,0
2361.997,measure,118083,118083,0,14,118081,69816829,13.701,168744,1493696,1,0,49.95,118083,0
2362.991,measure,118133,118133,0,8,118131,69846613,13.701,168756,1493696,1,0,50.00,118133,0
2363.992,measure,118183,118183,0,9,118181,69876632,13.701,168764,1493696,1,0,50.05,118183,0
2364.992,measure,118233,118233,0,8,118231,69906409,13.701,168564,1493696,1,0,49.95,118233,0
2365.996,measure,118283,118283,0,12,118281,69935489,13.701,168544,1493696,1,0,50.00,118283,0
2366.996,measure,118333,118333,0,13,118331,69964514,13.701,168528,1493696,1,0,50.00,118333,0
2367.996,measure,118383,118383,0,13,118381,69994173,13.701,168540,1493696,1,0,50.00,118383,0
2368.993,measure,118433,118433,0,9,118431,70023493,13.701,168548,1493696,1,0,50.05,118433,0
2369.995,measure,118483,118483,0,13,118481,70067457,14.529,168564,1493696,1,0,50.00,118483,0
2370.992,measure,118533,118533,0,9,118531,70097040,14.529,168572,1493696,1,0,50.00,118533,0
2371.997,measure,118583,118583,0,14,118581,70127378,14.529,168588,1493696,1,0,49.95,118583,0
2372.997,measure,118633,118633,0,14,118631,70157726,14.529,168600,1493696,1,0,50.00,118633,0
2373.997,measure,118683,118683,0,14,118681,70187553,14.529,168608,1493696,1,0,50.00,118683,0
2374.997,measure,118733,118733,0,12,118731,70217731,14.529,168620,1493696,1,0,49.95,118733,0
2375.997,measure,118783,118783,0,13,118781,70247079,14.529,168628,1493696,1,0,50.05,118783,0
2376.993,measure,118833,118833,0,10,118831,70277553,14.529,168640,1493696,1,0,50.00,118833,0
2377.992,measure,118883,118883,0,9,118881,70307210,14.529,168648,1493696,1,0,50.00,118883,0
2378.996,measure,118933,118933,0,13,118931,70336691,14.529,168660,1493696,1,0,50.00,118933,0
2379.997,measure,118983,118983,0,13,118981,70366588,14.529,168704,1493760,1,0,50.00,118983,0
2380.996,measure,119033,119033,0,14,119031,70396443,14.529,168712,1493760,1,0,50.00,119033,0
2381.994,measure,119083,119083,0,12,119081,70426353,14.529,168724,1493760,1,0,50.00,119083,0
2382.996,measure,119133,119133,0,12,119131,70456990,14.529,168712,1493760,1,0,50.00,119133,0
2383.996,measure,119183,119183,0,13,119181,70486526,14.529,168724,1493760,1,0,50.00,119183,0
2384.991,measure,119233,119233,0,8,119231,70515731,14.529,168736,1493760,1,0,50.00,119233,0
2385.992,measure,119283,119283,0,9,119281,70545015,14.529,169240,1493760,1,0,50.00,119283,0
2386.996,measure,119333,119333,0,13,119331,70574316,14.529,169252,1493760,1,0,50.00,119333,0
2387.997,measure,119383,119383,0,14,119381,70603693,14.529,169964,1493760,1,0,50.00,119383,0
2388.997,measure,119433,119433,0,14,119431,70632532,14.529,169896,1493760,1,0,50.00,119433,0
2389.993,measure,119483,119483,0,9,119481,70661872,14.529,169908,1493760,1,0,50.00,119483,0
2390.997,measure,119533,119533,0,13,119531,70692325,14.529,169916,1493760,1,0,50.00,119533,0
2391.991,measure,119583,119583,0,8,119581,70722231,14.529,169928,1493760,1,0,50.00,119583,0
2392.996,measure,119633,119633,0,12,119631,70751882,14.529,169936,1493760,1,0,50.00,119633,0
2393.991,measure,119683,119683,0,8,119681,70782025,14.529,170012,1493760,1,0,50.00,119683,0
2394.997,measure,119733,119733,0,14,119731,70812330,14.529,170020,1493760,1,0,49.95,119733,0
2395.996,measure,119783,119783,0,13,119781,70842496,14.529,170032,1493760,1,0,50.05,119783,0
2396.995,measure,119833,119833,0,13,119831,70872281,14.529,170068,1493760,1,0,50.00,119833,0
2397.997,measure,119883,119883,0,14,119881,70901862,14.529,170076,1493760,1,0,50.00,119883,0
2398.992,measure,119933,119933,0,9,119931,70931625,14.529,170088,1493760,1,0,50.05,119933,0
2399.997,measure,119983,119983,0,13,119981,70960644,14.529,174612,1493708,1,0,50.00,119983,0
2400.996,measure,120033,120033,0,12,120031,70989813,14.529,174624,1493708,1,0,50.00,120033,0
2401.997,measure,120083,120083,0,14,120081,71019460,14.529,175444,1493736,1,0,49.95,120083,0
2402.996,measure,120133,120133,0,13,120131,71049518,14.529,175452,1493736,1,0,50.00,120133,0
2403.994,measure,120183,120183,0,10,120181,71078600,14.529,175464,1493736,1,0,50.00,120183,0
2404.992,measure,120233,120233,0,7,120231,71109067,14.529,175472,1493736,1,0,50.00,120233,0
2405.992,measure,120283,120283,0,9,120281,71138914,14.529,175488,1493736,1,0,50.00,120283,0
2406.991,measure,120333,120333,0,8,120331,71168559,14.529,175496,1493736,1,0,50.00,120333,0
2407.997,measure,120383,120383,0,13,120381,71198469,14.529,175496,1493736,1,0,49.95,120383,0
2408.996,measure,120433,120433,0,14,120431,71228191,14.529,175484,1493736,1,0,50.05,120433,0
2409.997,measure,120483,120483,0,14,120481,71257906,14.529,175488,1493736,1,0,50.05,120483,0
2410.996,measure,120533,120533,0,12,120531,71287920,14.529,175500,1493736,1,0,49.95,120533,0
2411.992,measure,120583,120583,0,7,120581,71317883,14.529,175504,1493736,1,0,49.95,120583,0
2412.991,measure,120633,120633,0,8,120631,71346974,14.529,175568,1493736,1,0,50.10,120633,0
2413.995,measure,120683,120683,0,12,120681,71376294,14.529,175564,1493736,1,0,49.95,120683,0
2414.996,measure,120733,120733,0,12,120731,71405521,14.529,175572,1493736,1,0,50.00,120733,0
2415.996,measure,120783,120783,0,13,120781,71434518,14.529,175592,1493736,1,0,50.00,120783,0
2416.993,measure,120833,120833,0,10,120831,71464137,14.529,175300,1493736,1,0,50.00,120833,0
2417.996,measure,120883,120883,0,13,120881,71494023,14.529,175324,1493736,1,0,50.00,120883,0
2418.997,measure,120933,120933,0,14,120931,71523747,14.529,175336,1493736,1,0,50.00,120933,0
2419.992,measure,120983,120983,0,9,120981,71553390,14.529,174860,1493736,1,0,50.00,120983,0
2420.997,measure,121033,121033,0,13,121031,71583845,14.529,174716,1493736,1,0,50.00,121033,0
2421.994,measure,121083,121083,0,11,121081,71613935,14.529,174728,1493736,1,0,50.00,121083,0
2422.996,measure,121133,121133,0,13,121131,71643529,14.529,174740,1493736,1,0,50.05,121133,0
2423.997,measure,121183,121183,0,14,121181,71673359,14.529,174748,1493736,1,0,49.95,121183,0
2424.997,measure,121233,121233,0,13,121231,71702430,14.529,174760,1493736,1,0,50.00,121233,0
2425.996,measure,121283,121283,0,14,121281,71731566,14.529,174780,1493736,1,0,50.00,121283,0
2426.991,measure,121333,121333,0,6,121331,71760853,14.529,174788,1493736,1,0,50.00,121333,0
2427.997,measure,121383,121383,0,14,121381,71790385,14.529,174796,1493736,1,0,50.00,121383,0
2428.994,measure,121433,121433,0,11,121431,71819656,14.529,174804,1493736,1,0,50.00,121433,0
2429.997,measure,121483,121483,0,13,121481,71849177,14.529,174820,1493736,1,0,50.00,121483,0
2430.997,measure,121533,121533,0,14,121531,71878969,14.529,174828,1493736,1,0,50.00,121533,0
2431.992,measure,121583,121583,0,8,121581,71909219,14.529,174836,1493736,1,0,50.00,121583,0
2432.992,measure,121633,121633,0,7,121631,71939783,14.529,174848,1493736,1,0,50.00,121633,0
