t_s,phase,frame_number,interval_ms
1924.670,measure,96217,19.695
1924.691,measure,96218,21.069
1924.710,measure,96219,18.974
1924.735,measure,96220,24.947
1924.751,measure,96221,16.116
1924.771,measure,96222,19.967
1924.792,measure,96223,21.018
1924.809,measure,96224,17.069
1924.830,measure,96225,21.186
1924.851,measure,96226,20.724
1924.869,measure,96227,18.410
1924.889,measure,96228,20.196
1924.911,measure,96229,21.966
1924.929,measure,96230,17.988
1924.950,measure,96231,20.287
1924.969,measure,96232,19.791
1924.990,measure,96233,20.898
1925.013,measure,96234,22.997
1925.031,measure,96235,17.390
1925.050,measure,96236,19.030
1925.072,measure,96237,22.045
1925.089,measure,96238,17.051
1925.111,measure,96239,22.297
1925.131,measure,96240,20.301
1925.150,measure,96241,18.240
1925.169,measure,96242,19.649
1925.190,measure,96243,21.026
1925.211,measure,96244,20.190
1925.231,measure,96245,19.921
1925.249,measure,96246,17.996
1925.270,measure,96247,21.829
1925.294,measure,96248,23.691
1925.310,measure,96249,15.647
1925.331,measure,96250,20.827
1925.351,measure,96251,20.572
1925.370,measure,96252,19.318
1925.390,measure,96253,20.061
1925.413,measure,96254,22.060
1925.431,measure,96255,18.022
1925.450,measure,96256,19.818
1925.470,measure,96257,20.029
1925.490,measure,96258,20.030
1925.510,measure,96259,19.140
1925.529,measure,96260,19.116
1925.550,measure,96261,21.733
1925.573,measure,96262,22.537
1925.590,measure,96263,17.018
1925.610,measure,96264,20.116
1925.632,measure,96265,21.644
1925.650,measure,96266,18.438
1925.671,measure,96267,20.875
1925.692,measure,96268,20.696
1925.711,measure,96269,19.230
1925.731,measure,96270,19.696
1925.753,measure,96271,21.967
1925.770,measure,96272,17.863
1925.790,measure,96273,19.489
1925.810,measure,96274,20.121
1925.831,measure,96275,20.907
1925.854,measure,96276,22.818
1925.869,measure,96277,15.043
1925.890,measure,96278,20.946
1925.911,measure,96279,21.265
1925.930,measure,96280,18.675
1925.951,measure,96281,20.960
1925.972,measure,96282,21.475
1925.990,measure,96283,17.504
1926.011,measure,96284,21.622
1926.032,measure,96285,20.275
1926.051,measure,96286,18.968
1926.070,measure,96287,19.841
1926.089,measure,96288,18.211
1926.109,measure,96289,20.850
1926.134,measure,96290,24.758
1926.150,measure,96291,16.227
1926.171,measure,96292,20.173
1926.192,measure,96293,20.948
1926.210,measure,96294,17.972
1926.229,measure,96295,19.319
1926.251,measure,96296,21.916
1926.270,measure,96297,19.587
1926.290,measure,96298,19.858
1926.311,measure,96299,21.090
1926.329,measure,96300,17.907
1926.350,measure,96301,20.827
1926.369,measure,96302,19.384
1926.389,measure,96303,19.704
1926.414,measure,96304,25.160
1926.431,measure,96305,16.467
1926.449,measure,96306,18.078
1926.471,measure,96307,22.039
1926.490,measure,96308,19.314
1926.509,measure,96309,19.226
1926.532,measure,96310,22.587
1926.549,measure,96311,17.363
1926.570,measure,96312,20.926
1926.592,measure,96313,21.582
1926.610,measure,96314,18.247
1926.629,measure,96315,19.367
1926.650,measure,96316,20.650
1926.669,measure,96317,19.246
1926.695,measure,96318,25.291
1926.709,measure,96319,14.688
1926.731,measure,96320,21.993
1926.752,measure,96321,20.181
1926.769,measure,96322,17.948
1926.790,measure,96323,20.156
1926.813,measure,96324,23.319
1926.830,measure,96325,16.905
1926.851,measure,96326,21.133
1926.871,measure,96327,20.308
1926.890,measure,96328,18.794
1926.910,measure,96329,20.087
1926.929,measure,96330,19.076
1926.949,measure,96331,19.792
1926.973,measure,96332,24.302
1926.989,measure,96333,15.773
1927.010,measure,96334,20.517
1927.034,measure,96335,24.665
1927.050,measure,96336,16.132
1927.069,measure,96337,18.792
1927.091,measure,96338,22.068
1927.109,measure,96339,17.993
1927.131,measure,96340,21.497
1927.151,measure,96341,19.954
1927.171,measure,96342,19.816
1927.190,measure,96343,19.855
1927.209,measure,96344,18.750
1927.231,measure,96345,21.914
1927.254,measure,96346,23.050
1927.271,measure,96347,16.773
1927.291,measure,96348,19.844
1927.312,measure,96349,21.044
1927.330,measure,96350,17.971
1927.349,measure,96351,18.962
1927.372,measure,96352,23.021
1927.391,measure,96353,18.842
1927.411,measure,96354,20.291
1927.430,measure,96355,19.395
1927.451,measure,96356,20.630
1927.471,measure,96357,19.818
1927.490,measure,96358,19.059
1927.510,measure,96359,20.009
1927.534,measure,96360,23.853
1927.550,measure,96361,16.322
1927.570,measure,96362,20.274
1927.592,measure,96363,21.710
1927.611,measure,96364,18.776
1927.629,measure,96365,18.706
1927.652,measure,96366,22.811
1927.671,measure,96367,18.760
1927.691,measure,96368,20.042
1927.711,measure,96369,19.951
1927.731,measure,96370,19.924
1927.751,measure,96371,20.342
1927.769,measure,96372,17.790
1927.791,measure,96373,21.621
1927.815,measure,96374,24.240
1927.829,measure,96375,13.752
1927.850,measure,96376,21.625
1927.871,measure,96377,20.765
1927.890,measure,96378,18.749
1927.911,measure,96379,21.049
1927.932,measure,96380,20.804
1927.949,measure,96381,17.039
1927.970,measure,96382,21.138
1927.991,measure,96383,20.930
1928.009,measure,96384,18.650
1928.031,measure,96385,21.372
1928.050,measure,96386,19.521
1928.070,measure,96387,19.448
1928.093,measure,96388,23.698
1928.111,measure,96389,17.648
1928.131,measure,96390,20.045
1928.151,measure,96391,19.729
1928.169,measure,96392,18.378
1928.191,measure,96393,21.346
1928.211,measure,96394,20.555
1928.230,measure,96395,18.607
1928.251,measure,96396,21.232
1928.271,measure,96397,19.686
1928.290,measure,96398,19.506
1928.311,measure,96399,20.576
1928.329,measure,96400,18.154
1928.350,measure,96401,20.993
1928.373,measure,96402,23.168
1928.390,measure,96403,16.532
1928.410,measure,96404,20.564
1928.431,measure,96405,20.626
1928.450,measure,96406,19.172
1928.470,measure,96407,20.109
1928.491,measure,96408,21.362
1928.509,measure,96409,17.567
1928.530,measure,96410,21.123
1928.549,measure,96411,18.831
1928.570,measure,96412,21.390
1928.590,measure,96413,20.138
1928.610,measure,96414,19.674
1928.631,measure,96415,20.941
1928.655,measure,96416,23.786
1928.670,measure,96417,14.664
1928.690,measure,96418,20.926
1928.711,measure,96419,20.458
1928.731,measure,96420,19.800
1928.751,measure,96421,19.843
1928.771,measure,96422,20.159
1928.789,measure,96423,17.800
1928.809,measure,96424,20.497
1928.831,measure,96425,21.735
1928.849,measure,96426,18.087
1928.869,measure,96427,20.466
1928.888,measure,96428,18.978
1928.909,measure,96429,20.804
1928.933,measure,96430,23.986
1928.949,measure,96431,15.725
1928.971,measure,96432,21.934
1928.991,measure,96433,20.639
1929.009,measure,96434,17.681
1929.031,measure,96435,22.082
1929.052,measure,96436,20.867
1929.071,measure,96437,18.627
1929.090,measure,96438,19.036
1929.111,measure,96439,21.312
1929.131,measure,96440,19.701
1929.151,measure,96441,20.297
1929.170,measure,96442,18.687
1929.192,measure,96443,22.046
1929.213,measure,96444,21.750
1929.230,measure,96445,16.431
1929.250,measure,96446,20.181
1929.271,measure,96447,21.239
1929.290,measure,96448,18.589
1929.310,measure,96449,20.025
1929.331,measure,96450,21.427
1929.350,measure,96451,18.571
1929.370,measure,96452,19.875
1929.390,measure,96453,20.145
1929.411,measure,96454,20.833
1929.430,measure,96455,19.059
1929.451,measure,96456,21.116
1929.471,measure,96457,19.989
1929.493,measure,96458,22.174
1929.508,measure,96459,15.337
1929.530,measure,96460,21.176
1929.551,measure,96461,21.484
1929.570,measure,96462,18.755
1929.591,measure,96463,20.844
1929.612,measure,96464,20.943
1929.630,measure,96465,17.933
1929.650,measure,96466,20.405
1929.671,measure,96467,21.172
1929.691,measure,96468,19.653
1929.710,measure,96469,19.074
1929.731,measure,96470,21.199
1929.750,measure,96471,18.593
1929.773,measure,96472,23.535
1929.791,measure,96473,17.904
1929.810,measure,96474,18.774
1929.832,measure,96475,21.710
1929.851,measure,96476,19.255
1929.869,measure,96477,18.590
1929.892,measure,96478,22.225
1929.911,measure,96479,18.842
1929.931,measure,96480,19.968
1929.950,measure,96481,19.033
1929.970,measure,96482,20.089
1929.990,measure,96483,20.867
1930.010,measure,96484,19.297
1930.030,measure,96485,20.058
1930.054,measure,96486,23.753
1930.070,measure,96487,16.724
1930.089,measure,96488,19.112
1930.111,measure,96489,21.341
1930.130,measure,96490,19.006
1930.149,measure,96491,19.666
1930.171,measure,96492,21.324
1930.190,measure,96493,18.759
1930.211,measure,96494,21.225
1930.230,measure,96495,18.938
1930.250,measure,96496,19.989
1930.271,measure,96497,21.297
1930.290,measure,96498,18.599
1930.310,measure,96499,19.989
1930.334,measure,96500,24.604
1930.350,measure,96501,16.271
1930.370,measure,96502,19.221
1930.391,measure,96503,21.524
1930.409,measure,96504,17.893
1930.430,measure,96505,21.237
1930.452,measure,96506,21.725
1930.471,measure,96507,18.894
1930.490,measure,96508,19.350
1930.512,measure,96509,22.211
1930.530,measure,96510,17.322
1930.551,measure,96511,20.986
1930.569,measure,96512,18.631
1930.589,measure,96513,19.960
1930.613,measure,96514,24.019
1930.629,measure,96515,15.875
1930.651,measure,96516,21.223
1930.672,measure,96517,21.137
1930.690,measure,96518,18.734
1930.710,measure,96519,20.038
1930.731,measure,96520,20.535
1930.751,measure,96521,19.666
1930.769,measure,96522,18.654
1930.792,measure,96523,22.227
1930.809,measure,96524,17.756
1930.830,measure,96525,20.691
1930.850,measure,96526,19.917
1930.871,measure,96527,21.573
1930.894,measure,96528,22.138
1930.908,measure,96529,14.699
1930.930,measure,96530,21.949
1930.950,measure,96531,20.265
1930.970,measure,96532,19.925
1930.989,measure,96533,18.304
1931.012,measure,96534,22.862
1931.030,measure,96535,18.177
1931.050,measure,96536,20.248
1931.073,measure,96537,22.510
1931.090,measure,96538,17.048
1931.110,measure,96539,20.310
1931.129,measure,96540,19.582
1931.151,measure,96541,21.304
1931.174,measure,96542,23.212
1931.190,measure,96543,15.633
1931.210,measure,96544,20.135
1931.231,measure,96545,21.254
1931.251,measure,96546,19.887
1931.270,measure,96547,18.682
1931.292,measure,96548,21.986
1931.310,measure,96549,18.166
1931.332,measure,96550,21.854
1931.351,measure,96551,19.181
1931.371,measure,96552,19.787
1931.391,measure,96553,20.200
1931.410,measure,96554,18.852
1931.430,measure,96555,20.123
1931.454,measure,96556,24.280
1931.470,measure,96557,15.733
1931.490,measure,96558,19.866
1931.511,measure,96559,21.721
1931.530,measure,96560,18.588
1931.551,measure,96561,20.865
1931.571,measure,96562,20.556
1931.590,measure,96563,18.251
1931.609,measure,96564,19.466
1931.630,measure,96565,21.233
1931.651,measure,96566,20.883
1931.671,measure,96567,19.922
1931.689,measure,96568,17.900
1931.710,measure,96569,21.108
1931.735,measure,96570,24.565
1931.751,measure,96571,16.138
1931.771,measure,96572,19.756
1931.791,measure,96573,20.831
1931.810,measure,96574,18.962
1931.831,measure,96575,20.420
1931.851,measure,96576,20.547
1931.871,measure,96577,19.753
1931.891,measure,96578,19.742
1931.911,measure,96579,20.120
1931.931,measure,96580,19.796
1931.949,measure,96581,18.639
1931.971,measure,96582,21.229
1931.991,measure,96583,20.096
1932.014,measure,96584,23.568
1932.030,measure,96585,15.634
1932.050,measure,96586,20.127
1932.072,measure,96587,22.010
1932.091,measure,96588,18.586
1932.111,measure,96589,19.958
1932.132,measure,96590,21.136
1932.150,measure,96591,17.930
1932.170,measure,96592,20.240
1932.191,measure,96593,20.933
1932.209,measure,96594,17.927
1932.230,measure,96595,21.116
1932.250,measure,96596,19.711
1932.270,measure,96597,20.327
1932.293,measure,96598,23.385
1932.310,measure,96599,16.478
1932.329,measure,96600,19.515
1932.353,measure,96601,23.268
1932.369,measure,96602,16.569
1932.391,measure,96603,21.415
1932.412,measure,96604,21.345
1932.430,measure,96605,18.045
1932.450,measure,96606,20.276
1932.471,measure,96607,20.617
1932.490,measure,96608,19.130
1932.510,measure,96609,20.152
1932.530,measure,96610,20.068
1932.551,measure,96611,20.813
1932.573,measure,96612,22.229
1932.590,measure,96613,16.316
1932.609,measure,96614,19.982
1932.633,measure,96615,23.513
1932.650,measure,96616,17.309
1932.669,measure,96617,18.910
1932.691,measure,96618,21.840
1932.711,measure,96619,19.462
1932.729,measure,96620,18.857
1932.751,measure,96621,22.060
1932.770,measure,96622,18.776
1932.791,measure,96623,21.101
1932.809,measure,96624,17.838
1932.831,measure,96625,21.731
1932.853,measure,96626,22.329
1932.871,measure,96627,17.620
1932.890,measure,96628,18.797
1932.911,measure,96629,21.502
1932.931,measure,96630,19.738
1932.950,measure,96631,18.737
1932.972,measure,96632,22.238
1932.991,measure,96633,18.938
1933.010,measure,96634,18.922
1933.032,measure,96635,21.977
1933.051,measure,96636,18.880
1933.070,measure,96637,19.628
1933.090,measure,96638,19.359
1933.111,measure,96639,21.175
1933.133,measure,96640,22.319
1933.149,measure,96641,16.439
1933.171,measure,96642,21.027
1933.191,measure,96643,20.563
1933.211,measure,96644,19.450
1933.229,measure,96645,18.763
1933.251,measure,96646,22.008
1933.269,measure,96647,17.927
1933.291,measure,96648,21.371
1933.312,measure,96649,20.963
1933.330,measure,96650,18.725
1933.350,measure,96651,20.189
1933.370,measure,96652,19.316
1933.391,measure,96653,20.761
1933.414,measure,96654,23.775
1933.429,measure,96655,15.086
1933.449,measure,96656,20.041
1933.472,measure,96657,22.501
1933.489,measure,96658,17.419
1933.510,measure,96659,20.973
1933.531,measure,96660,21.103
1933.550,measure,96661,18.591
1933.570,measure,96662,20.139
1933.591,measure,96663,20.662
1933.610,measure,96664,19.410
1933.631,measure,96665,20.710
1933.651,measure,96666,20.167
1933.671,measure,96667,19.938
1933.694,measure,96668,23.291
1933.710,measure,96669,15.261
1933.731,measure,96670,21.156
1933.752,measure,96671,21.284
1933.771,measure,96672,18.662
1933.790,measure,96673,19.682
1933.811,measure,96674,20.196
1933.830,measure,96675,18.934
1933.850,measure,96676,20.655
1933.871,measure,96677,20.451
1933.890,measure,96678,18.902
1933.910,measure,96679,20.847
1933.929,measure,96680,19.070
1933.950,measure,96681,20.291
1933.974,measure,96682,24.491
1933.990,measure,96683,15.333
1934.011,measure,96684,21.213
1934.032,measure,96685,21.577
1934.051,measure,96686,18.439
1934.071,measure,96687,19.939
1934.092,measure,96688,21.319
1934.110,measure,96689,18.436
1934.130,measure,96690,19.240
1934.150,measure,96691,20.697
1934.171,measure,96692,20.249
1934.190,measure,96693,19.780
1934.210,measure,96694,19.285
1934.231,measure,96695,20.887
1934.254,measure,96696,23.233
1934.270,measure,96697,15.824
1934.290,measure,96698,20.778
1934.312,measure,96699,21.361
1934.330,measure,96700,17.706
1934.350,measure,96701,20.907
1934.371,measure,96702,20.882
1934.391,measure,96703,19.259
1934.411,measure,96704,19.988
1934.430,measure,96705,19.917
1934.450,measure,96706,19.271
1934.471,measure,96707,20.756
1934.490,measure,96708,19.136
1934.511,measure,96709,20.870
1934.534,measure,96710,23.890
1934.551,measure,96711,16.196
1934.571,measure,96712,19.936
1934.591,measure,96713,20.548
1934.610,measure,96714,18.993
1934.631,measure,96715,20.987
1934.652,measure,96716,20.746
1934.670,measure,96717,18.261
1934.691,measure,96718,20.614
1934.712,measure,96719,21.062
1934.731,measure,96720,19.023
1934.750,measure,96721,18.914
1934.771,measure,96722,21.023
1934.790,measure,96723,19.495
1934.813,measure,96724,22.716
1934.829,measure,96725,16.394
1934.850,measure,96726,20.827
1934.871,measure,96727,21.299
1934.889,measure,96728,18.038
1934.910,measure,96729,20.521
1934.932,measure,96730,22.285
1934.949,measure,96731,17.162
1934.971,measure,96732,21.486
1934.991,measure,96733,19.796
1935.010,measure,96734,19.383
1935.030,measure,96735,19.898
1935.049,measure,96736,18.991
1935.070,measure,96737,21.129
1935.094,measure,96738,23.631
1935.109,measure,96739,14.838
1935.129,measure,96740,20.655
1935.151,measure,96741,21.605
1935.170,measure,96742,19.402
1935.190,measure,96743,20.102
1935.211,measure,96744,20.707
1935.229,measure,96745,18.174
1935.251,measure,96746,21.293
1935.270,measure,96747,19.742
1935.290,measure,96748,20.101
1935.311,measure,96749,20.613
1935.330,measure,96750,18.824
1935.351,measure,96751,21.225
1935.373,measure,96752,22.339
1935.389,measure,96753,15.523
1935.411,measure,96754,21.964
1935.432,measure,96755,20.668
1935.450,measure,96756,18.636
1935.471,measure,96757,21.085
1935.492,measure,96758,20.642
1935.511,measure,96759,18.990
1935.530,measure,96760,19.276
1935.551,measure,96761,20.787
1935.570,measure,96762,19.239
1935.590,measure,96763,19.823
1935.610,measure,96764,20.218
1935.631,measure,96765,20.843
1935.655,measure,96766,23.991
1935.670,measure,96767,15.228
1935.691,measure,96768,20.382
1935.711,measure,96769,20.576
1935.731,measure,96770,19.410
1935.749,measure,96771,18.687
1935.771,measure,96772,21.547
1935.790,measure,96773,18.937
1935.811,measure,96774,21.177
1935.831,measure,96775,19.936
1935.851,measure,96776,20.215
1935.871,measure,96777,19.855
1935.890,measure,96778,18.914
1935.910,measure,96779,20.351
1935.935,measure,96780,24.348
1935.950,measure,96781,15.441
1935.971,measure,96782,20.645
1935.991,measure,96783,20.594
1936.010,measure,96784,18.684
1936.031,measure,96785,20.762
1936.053,measure,96786,22.154
1936.071,measure,96787,17.803
1936.090,measure,96788,18.801
1936.110,measure,96789,20.859
1936.131,measure,96790,20.268
1936.151,measure,96791,19.971
1936.170,measure,96792,19.891
1936.190,measure,96793,19.912
1936.214,measure,96794,23.671
1936.230,measure,96795,15.530
1936.250,measure,96796,20.689
1936.271,measure,96797,20.727
1936.289,measure,96798,18.366
1936.310,measure,96799,21.041
1936.331,measure,96800,20.865
1936.349,measure,96801,18.128
1936.371,measure,96802,21.166
1936.390,measure,96803,19.768
1936.410,measure,96804,20.087
1936.430,measure,96805,19.978
1936.450,measure,96806,19.303
1936.470,measure,96807,20.655
1936.493,measure,96808,22.682
1936.509,measure,96809,15.697
1936.531,measure,96810,21.825
1936.551,measure,96811,20.121
1936.568,measure,96812,17.766
1936.590,measure,96813,21.042
1936.612,measure,96814,22.204
1936.629,measure,96815,17.561
1936.650,measure,96816,21.055
1936.670,measure,96817,19.945
1936.690,measure,96818,19.999
1936.711,measure,96819,20.521
1936.730,measure,96820,19.235
1936.751,measure,96821,21.030
1936.775,measure,96822,23.777
1936.789,measure,96823,14.620
1936.810,measure,96824,20.900
1936.831,measure,96825,20.970
1936.849,measure,96826,18.010
1936.870,measure,96827,21.113
1936.891,measure,96828,20.744
1936.909,measure,96829,18.035
1936.930,measure,96830,20.804
1936.952,measure,96831,21.868
1936.971,measure,96832,18.837
1936.991,measure,96833,19.970
1937.010,measure,96834,19.273
1937.031,measure,96835,21.483
1937.055,measure,96836,23.396
1937.070,measure,96837,14.993
1937.090,measure,96838,20.277
1937.112,measure,96839,21.762
1937.131,measure,96840,18.939
1937.151,measure,96841,20.282
1937.171,measure,96842,20.351
1937.191,measure,96843,19.477
1937.211,measure,96844,20.171
1937.232,measure,96845,20.922
1937.251,measure,96846,19.073
1937.271,measure,96847,19.782
1937.290,measure,96848,19.068
1937.310,measure,96849,20.036
1937.336,measure,96850,25.613
1937.350,measure,96851,14.516
1937.370,measure,96852,20.270
1937.398,measure,96853,27.882
1937.411,measure,96854,12.446
1937.430,measure,96855,19.595
1937.451,measure,96856,20.916
1937.470,measure,96857,19.122
1937.489,measure,96858,18.240
1937.511,measure,96859,22.143
1937.530,measure,96860,19.020
1937.550,measure,96861,19.845
1937.569,measure,96862,19.562
1937.589,measure,96863,19.986
1937.615,measure,96864,25.698
1937.630,measure,96865,15.572
1937.651,measure,96866,20.269
1937.672,measure,96867,21.375
1937.691,measure,96868,18.522
1937.711,measure,96869,19.979
1937.732,measure,96870,21.463
1937.750,measure,96871,18.399
1937.771,measure,96872,20.904
1937.792,measure,96873,20.500
1937.811,measure,96874,18.819
1937.831,measure,96875,19.849
1937.849,measure,96876,18.026
1937.872,measure,96877,23.406
1937.893,measure,96878,21.410
1937.910,measure,96879,16.413
1937.931,measure,96880,20.781
1937.951,measure,96881,20.272
1937.970,measure,96882,19.464
1937.990,measure,96883,19.608
1938.012,measure,96884,22.224
1938.030,measure,96885,18.300
1938.050,measure,96886,19.840
1938.072,measure,96887,21.450
1938.091,measure,96888,18.907
1938.111,measure,96889,20.684
1938.129,measure,96890,17.574
1938.151,measure,96891,21.702
1938.173,measure,96892,22.259
1938.189,measure,96893,15.921
1938.210,measure,96894,21.401
1938.231,measure,96895,21.101
1938.250,measure,96896,19.210
1938.269,measure,96897,19.007
1938.291,measure,96898,21.802
1938.311,measure,96899,19.430
1938.330,measure,96900,19.774
1938.351,measure,96901,20.139
1938.370,measure,96902,19.625
1938.389,measure,96903,18.941
1938.409,measure,96904,19.880
1938.431,measure,96905,22.266
1938.454,measure,96906,22.803
1938.469,measure,96907,14.898
1938.490,measure,96908,21.006
1938.511,measure,96909,20.826
1938.530,measure,96910,18.866
1938.550,measure,96911,20.428
1938.571,measure,96912,20.594
1938.590,measure,96913,18.914
1938.611,measure,96914,21.498
1938.630,measure,96915,18.831
1938.651,measure,96916,21.427
1938.677,measure,96917,25.312
1938.691,measure,96918,14.346
1938.711,measure,96919,20.087
1938.735,measure,96920,23.673
1938.750,measure,96921,15.446
1938.770,measure,96922,19.948
1938.791,measure,96923,21.066
1938.808,measure,96924,17.069
1938.830,measure,96925,21.841
1938.852,measure,96926,22.239
1938.870,measure,96927,18.001
1938.890,measure,96928,19.796
1938.912,measure,96929,21.973
1938.930,measure,96930,17.579
1938.950,measure,96931,20.131
1938.969,measure,96932,18.814
1938.989,measure,96933,20.572
1939.015,measure,96934,25.715
1939.030,measure,96935,15.029
1939.051,measure,96936,20.784
1939.072,measure,96937,21.032
1939.091,measure,96938,18.724
1939.111,measure,96939,20.344
1939.131,measure,96940,20.273
1939.151,measure,96941,19.764
1939.171,measure,96942,19.680
1939.191,measure,96943,19.971
1939.210,measure,96944,19.191
1939.231,measure,96945,20.826
1939.250,measure,96946,19.214
1939.271,measure,96947,20.780
1939.293,measure,96948,22.478
1939.310,measure,96949,17.265
1939.331,measure,96950,20.275
1939.352,measure,96951,21.427
1939.371,measure,96952,18.615
1939.391,measure,96953,20.112
1939.412,measure,96954,20.775
1939.430,measure,96955,18.380
1939.451,measure,96956,20.858
1939.471,measure,96957,19.873
1939.491,measure,96958,20.029
1939.510,measure,96959,19.302
1939.529,measure,96960,19.001
1939.551,measure,96961,21.581
1939.575,measure,96962,24.065
1939.591,measure,96963,16.297
1939.611,measure,96964,19.662
1939.632,measure,96965,21.210
1939.651,measure,96966,19.051
1939.671,measure,96967,20.023
1939.692,measure,96968,21.117
1939.711,measure,96969,18.898
1939.730,measure,96970,18.878
1939.750,measure,96971,20.321
1939.771,measure,96972,20.633
1939.789,measure,96973,18.472
1939.810,measure,96974,20.270
1939.829,measure,96975,19.875
1939.854,measure,96976,24.505
1939.869,measure,96977,15.615
1939.891,measure,96978,21.627
1939.913,measure,96979,22.258
1939.929,measure,96980,15.936
1939.950,measure,96981,20.401
1939.971,measure,96982,21.567
1939.990,measure,96983,18.601
1940.010,measure,96984,20.488
1940.032,measure,96985,21.199
1940.050,measure,96986,18.413
1940.070,measure,96987,20.164
1940.089,measure,96988,18.883
1940.108,measure,96989,19.170
1940.134,measure,96990,25.650
1940.149,measure,96991,15.567
1940.171,measure,96992,21.209
1940.191,measure,96993,20.778
1940.211,measure,96994,19.153
1940.231,measure,96995,20.069
1940.252,measure,96996,20.885
1940.270,measure,96997,18.779
1940.290,measure,96998,19.750
1940.311,measure,96999,21.140
1940.329,measure,97000,17.913
1940.349,measure,97001,19.578
1940.369,measure,97002,20.751
1940.389,measure,97003,19.720
1940.413,measure,97004,23.707
1940.429,measure,97005,15.790
1940.450,measure,97006,21.604
1940.471,measure,97007,21.248
1940.490,measure,97008,18.936
1940.510,measure,97009,20.012
1940.532,measure,97010,21.314
1940.549,measure,97011,17.493
1940.569,measure,97012,19.985
1940.591,measure,97013,21.325
1940.610,measure,97014,19.937
1940.630,measure,97015,19.347
1940.651,measure,97016,20.808
1940.670,measure,97017,19.841
1940.695,measure,97018,24.312
1940.711,measure,97019,15.740
1940.731,measure,97020,20.038
1940.752,measure,97021,21.123
1940.769,measure,97022,17.732
1940.790,measure,97023,20.468
1940.812,measure,97024,22.163
1940.829,measure,97025,17.331
1940.850,measure,97026,20.147
1940.872,measure,97027,22.030
1940.890,measure,97028,18.713
1940.910,measure,97029,20.020
1940.929,measure,97030,18.672
1940.950,measure,97031,21.262
1940.973,measure,97032,22.858
1940.989,measure,97033,16.059
1941.010,measure,97034,20.641
1941.033,measure,97035,23.630
1941.049,measure,97036,15.814
1941.071,measure,97037,21.362
1941.091,measure,97038,20.672
1941.109,measure,97039,17.824
1941.130,measure,97040,21.227
1941.151,measure,97041,20.778
1941.170,measure,97042,19.133
1941.190,measure,97043,19.782
1941.209,measure,97044,19.025
1941.229,measure,97045,19.497
1941.254,measure,97046,25.636
1941.270,measure,97047,15.637
1941.290,measure,97048,20.008
1941.312,measure,97049,22.202
1941.330,measure,97050,17.723
1941.351,measure,97051,20.976
1941.372,measure,97052,20.793
1941.391,measure,97053,19.122
1941.411,measure,97054,20.223
1941.431,measure,97055,19.897
1941.449,measure,97056,18.240
1941.470,measure,97057,21.173
1941.490,measure,97058,19.815
1941.510,measure,97059,19.617
1941.533,measure,97060,23.735
1941.550,measure,97061,16.249
1941.571,measure,97062,21.165
1941.592,measure,97063,21.019
1941.609,measure,97064,17.597
1941.631,measure,97065,21.136
1941.651,measure,97066,20.588
1941.671,measure,97067,19.522
1941.690,measure,97068,19.833
1941.711,measure,97069,20.985
1941.731,measure,97070,19.323
1941.750,measure,97071,19.638
1941.770,measure,97072,19.812
1941.790,measure,97073,19.551
1941.814,measure,97074,24.019
1941.831,measure,97075,17.165
1941.851,measure,97076,19.823
1941.872,measure,97077,21.540
1941.890,measure,97078,17.385
1941.910,measure,97079,20.263
1941.932,measure,97080,22.165
1941.949,measure,97081,16.885
1941.971,measure,97082,21.813
1941.989,measure,97083,18.623
1942.011,measure,97084,21.451
1942.031,measure,97085,19.906
1942.051,measure,97086,19.708
1942.071,measure,97087,20.623
1942.094,measure,97088,22.878
1942.110,measure,97089,15.593
1942.129,measure,97090,19.347
1942.151,measure,97091,22.408
1942.169,measure,97092,17.898
1942.190,measure,97093,20.854
1942.211,measure,97094,20.827
1942.229,measure,97095,18.129
1942.250,measure,97096,21.129
1942.271,measure,97097,20.945
1942.289,measure,97098,18.022
1942.310,measure,97099,20.953
1942.329,measure,97100,18.906
1942.350,measure,97101,21.172
1942.373,measure,97102,23.265
1942.390,measure,97103,16.661
1942.410,measure,97104,19.590
1942.432,measure,97105,22.250
1942.451,measure,97106,18.773
1942.471,measure,97107,19.856
1942.491,measure,97108,20.639
1942.509,measure,97109,17.602
1942.531,measure,97110,22.058
1942.551,measure,97111,19.761
1942.571,measure,97112,20.078
1942.591,measure,97113,20.155
1942.611,measure,97114,19.671
1942.631,measure,97115,20.058
1942.654,measure,97116,23.630
1942.670,measure,97117,15.838
1942.690,measure,97118,20.418
1942.712,measure,97119,21.027
1942.731,measure,97120,19.243
1942.751,measure,97121,19.857
1942.773,measure,97122,22.025
1942.790,measure,97123,17.403
1942.810,measure,97124,20.120
1942.831,measure,97125,20.906
1942.850,measure,97126,19.199
1942.870,measure,97127,19.569
1942.889,measure,97128,19.633
1942.910,measure,97129,20.410
1942.935,measure,97130,24.705
1942.950,measure,97131,15.124
1942.969,measure,97132,19.235
1942.991,measure,97133,22.451
1943.011,measure,97134,19.593
1943.031,measure,97135,20.085
1943.054,measure,97136,22.596
1943.070,measure,97137,16.662
1943.091,measure,97138,20.663
1943.110,measure,97139,18.711
1943.131,measure,97140,20.838
1943.150,measure,97141,19.794
1943.169,measure,97142,19.048
1943.190,measure,97143,20.840
1943.214,measure,97144,23.305
1943.230,measure,97145,16.577
1943.250,measure,97146,19.517
1943.272,measure,97147,21.883
1943.289,measure,97148,17.954
